item_id,csv_row_number,expected_key,question,status,error,question_dir,ground_truth_table_csv
row_165,165,setting_normalized,"In Small Cell Lung trials, normalize the clinical setting to one of: neoadjuvant, adjuvant, perioperative, metastatic/advanced.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/setting_normalized__row_165__In_Small_Cell_Lung_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvant_pe,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/setting_normalized__row_165__In_Small_Cell_Lung_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvant_pe/ground_truth_table.csv
row_193,193,setting_normalized,"In Hepatocellular trials, normalize the clinical setting to one of: neoadjuvant, adjuvant, perioperative, metastatic/advanced.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/setting_normalized__row_193__In_Hepatocellular_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvant_per,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/setting_normalized__row_193__In_Hepatocellular_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvant_per/ground_truth_table.csv
row_203,203,setting_normalized,"In Prostate trials, normalize the clinical setting to one of: neoadjuvant, adjuvant, perioperative, metastatic/advanced.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/setting_normalized__row_203__In_Prostate_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvant_periopera,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/setting_normalized__row_203__In_Prostate_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvant_periopera/ground_truth_table.csv
row_210,210,setting_normalized,"In Gastric/GEJ trials, normalize the clinical setting to one of: neoadjuvant, adjuvant, perioperative, metastatic/advanced.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/setting_normalized__row_210__In_Gastric_GEJ_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvant_periop,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/setting_normalized__row_210__In_Gastric_GEJ_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvant_periop/ground_truth_table.csv
row_266,266,setting_normalized,"In Pancreatic trials, normalize the clinical setting to one of: neoadjuvant, adjuvant, perioperative, metastatic/advanced.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/setting_normalized__row_266__In_Pancreatic_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvant_periope,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/setting_normalized__row_266__In_Pancreatic_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvant_periope/ground_truth_table.csv
row_268,268,setting_normalized,"In Esophageal/GEJ trials, normalize the clinical setting to one of: neoadjuvant, adjuvant, perioperative, metastatic/advanced.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/setting_normalized__row_268__In_Esophageal_GEJ_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvant_per,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/setting_normalized__row_268__In_Esophageal_GEJ_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvant_per/ground_truth_table.csv
row_289,289,setting_normalized,"In Urothelial trials, normalize the clinical setting to one of: neoadjuvant, adjuvant, perioperative, metastatic/advanced.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/setting_normalized__row_289__In_Urothelial_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvant_periope,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/setting_normalized__row_289__In_Urothelial_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvant_periope/ground_truth_table.csv
row_442,442,setting_normalized,"In Multiple Myeloma trials, normalize the clinical setting to one of: neoadjuvant, adjuvant, perioperative, metastatic/advanced.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/setting_normalized__row_442__In_Multiple_Myeloma_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvant_p,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/setting_normalized__row_442__In_Multiple_Myeloma_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvant_p/ground_truth_table.csv
row_472,472,setting_normalized,"In Non-Small Cell Lung trials, normalize the clinical setting to one of: neoadjuvant, adjuvant, perioperative, metastatic/advanced.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/setting_normalized__row_472__In_Non_Small_Cell_Lung_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvan,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/setting_normalized__row_472__In_Non_Small_Cell_Lung_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvan/ground_truth_table.csv
row_47,47,size_bucket,"For Avelumab trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_47__For_Avelumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_47__For_Avelumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300/ground_truth_table.csv
row_94,94,size_bucket,"For Nivolumab, Ipilimumab trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_94__For_Nivolumab_Ipilimumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_la,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_94__For_Nivolumab_Ipilimumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_la/ground_truth_table.csv
row_108,108,size_bucket,"For Chemotherapy trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_108__For_Chemotherapy_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_108__For_Chemotherapy_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300/ground_truth_table.csv
row_130,130,size_bucket,"For Ipilimumab trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_130__For_Ipilimumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_130__For_Ipilimumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300/ground_truth_table.csv
row_162,162,size_bucket,"For Brentuximab-vedotin trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_162__For_Brentuximab_vedotin_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_lar,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_162__For_Brentuximab_vedotin_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_lar/ground_truth_table.csv
row_220,220,size_bucket,"For Durvalumab trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_220__For_Durvalumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_220__For_Durvalumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300/ground_truth_table.csv
row_223,223,size_bucket,"For Nivolumab trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_223__For_Nivolumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_223__For_Nivolumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300/ground_truth_table.csv
row_255,255,size_bucket,"For Cemiplimab trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_255__For_Cemiplimab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_255__For_Cemiplimab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300/ground_truth_table.csv
row_262,262,size_bucket,"For Tremelimumab trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_262__For_Tremelimumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_262__For_Tremelimumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300/ground_truth_table.csv
row_283,283,size_bucket,"For Atezolizumab+Trastuzumab emtansine+Placebo trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_283__For_Atezolizumab_Trastuzumab_emtansine_Placebo_trials_bucket_total_sample_size_as_small_10,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_283__For_Atezolizumab_Trastuzumab_emtansine_Placebo_trials_bucket_total_sample_size_as_small_10/ground_truth_table.csv
row_350,350,size_bucket,"For Atezolizumab trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_350__For_Atezolizumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_350__For_Atezolizumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300/ground_truth_table.csv
row_420,420,size_bucket,"For Durvalumab, Tremelimumab trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_420__For_Durvalumab_Tremelimumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_420__For_Durvalumab_Tremelimumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or/ground_truth_table.csv
row_466,466,size_bucket,"For Pembrolizumab trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_466__For_Pembrolizumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/size_bucket__row_466__For_Pembrolizumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300/ground_truth_table.csv
row_6,6,tki_agents,"In NSCLC studies using ICI+TKI, list the TKI agent(s) mentioned in the treatment regimen.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_6__In_NSCLC_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regimen,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_6__In_NSCLC_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regimen/ground_truth_table.csv
row_31,31,tki_agents,"In Head and Neck studies using ICI+TKI, list the TKI agent(s) mentioned in the treatment regimen.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_31__In_Head_and_Neck_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_reg,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_31__In_Head_and_Neck_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_reg/ground_truth_table.csv
row_46,46,tki_agents,"In Hepatocellular studies using ICI+TKI, list the TKI agent(s) mentioned in the treatment regimen.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_46__In_Hepatocellular_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_re,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_46__In_Hepatocellular_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_re/ground_truth_table.csv
row_69,69,tki_agents,"In Prostate studies using ICI+TKI, list the TKI agent(s) mentioned in the treatment regimen.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_69__In_Prostate_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regimen,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_69__In_Prostate_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regimen/ground_truth_table.csv
row_74,74,tki_agents,"In Renal cell studies using ICI+TKI, list the TKI agent(s) mentioned in the treatment regimen.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_74__In_Renal_cell_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regime,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_74__In_Renal_cell_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regime/ground_truth_table.csv
row_136,136,tki_agents,"In Non-Small Cell Lung studies using ICI+TKI, list the TKI agent(s) mentioned in the treatment regimen.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_136__In_Non_Small_Cell_Lung_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatme,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_136__In_Non_Small_Cell_Lung_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatme/ground_truth_table.csv
row_211,211,tki_agents,"In Urothelial studies using ICI+TKI, list the TKI agent(s) mentioned in the treatment regimen.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_211__In_Urothelial_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regime,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_211__In_Urothelial_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regime/ground_truth_table.csv
row_219,219,tki_agents,"In Esophageal/GEJ studies using ICI+TKI, list the TKI agent(s) mentioned in the treatment regimen.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_219__In_Esophageal_GEJ_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_re,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_219__In_Esophageal_GEJ_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_re/ground_truth_table.csv
row_239,239,tki_agents,"In Hodgkin Lymphoma studies using ICI+TKI, list the TKI agent(s) mentioned in the treatment regimen.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_239__In_Hodgkin_Lymphoma_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_239__In_Hodgkin_Lymphoma_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment/ground_truth_table.csv
row_246,246,tki_agents,"In Colorectal studies using ICI+TKI, list the TKI agent(s) mentioned in the treatment regimen.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_246__In_Colorectal_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regime,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_246__In_Colorectal_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regime/ground_truth_table.csv
row_309,309,tki_agents,"In Breast studies using ICI+TKI, list the TKI agent(s) mentioned in the treatment regimen.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_309__In_Breast_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regimen,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_309__In_Breast_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regimen/ground_truth_table.csv
row_353,353,tki_agents,"In Pancreatic studies using ICI+TKI, list the TKI agent(s) mentioned in the treatment regimen.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_353__In_Pancreatic_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regime,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_353__In_Pancreatic_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regime/ground_truth_table.csv
row_372,372,tki_agents,"In Mesothelioma studies using ICI+TKI, list the TKI agent(s) mentioned in the treatment regimen.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_372__In_Mesothelioma_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regi,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_372__In_Mesothelioma_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regi/ground_truth_table.csv
row_401,401,tki_agents,"In Multiple Myeloma studies using ICI+TKI, list the TKI agent(s) mentioned in the treatment regimen.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_401__In_Multiple_Myeloma_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_401__In_Multiple_Myeloma_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment/ground_truth_table.csv
row_407,407,tki_agents,"In Melanoma studies using ICI+TKI, list the TKI agent(s) mentioned in the treatment regimen.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_407__In_Melanoma_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regimen,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_407__In_Melanoma_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regimen/ground_truth_table.csv
row_435,435,tki_agents,"In Bladder studies using ICI+TKI, list the TKI agent(s) mentioned in the treatment regimen.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_435__In_Bladder_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regimen,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_435__In_Bladder_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regimen/ground_truth_table.csv
row_475,475,tki_agents,"In Small Cell Lung studies using ICI+TKI, list the TKI agent(s) mentioned in the treatment regimen.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_475__In_Small_Cell_Lung_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_r,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/tki_agents__row_475__In_Small_Cell_Lung_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_r/ground_truth_table.csv
row_5,5,trial_acronym,"For Avelumab trials in Multiple Myeloma, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/trial_acronym__row_5__For_Avelumab_trials_in_Multiple_Myeloma_extract_the_trial_acronym_from_the_trial_name_e_g,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/trial_acronym__row_5__For_Avelumab_trials_in_Multiple_Myeloma_extract_the_trial_acronym_from_the_trial_name_e_g/ground_truth_table.csv
row_11,11,trial_acronym,"For Nivolumab, Ipilimumab trials in Hodgkin Lymphoma, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/trial_acronym__row_11__For_Nivolumab_Ipilimumab_trials_in_Hodgkin_Lymphoma_extract_the_trial_acronym_from_the_tri,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/trial_acronym__row_11__For_Nivolumab_Ipilimumab_trials_in_Hodgkin_Lymphoma_extract_the_trial_acronym_from_the_tri/ground_truth_table.csv
row_14,14,trial_acronym,"For Durvalumab, Tremelimumab trials in Head and Neck, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/trial_acronym__row_14__For_Durvalumab_Tremelimumab_trials_in_Head_and_Neck_extract_the_trial_acronym_from_the_tri,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/trial_acronym__row_14__For_Durvalumab_Tremelimumab_trials_in_Head_and_Neck_extract_the_trial_acronym_from_the_tri/ground_truth_table.csv
row_17,17,trial_acronym,"For Atezolizumab trials in Pancreatic, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/trial_acronym__row_17__For_Atezolizumab_trials_in_Pancreatic_extract_the_trial_acronym_from_the_trial_name_e_g_KE,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/trial_acronym__row_17__For_Atezolizumab_trials_in_Pancreatic_extract_the_trial_acronym_from_the_trial_name_e_g_KE/ground_truth_table.csv
row_21,21,trial_acronym,"For Chemotherapy trials in Melanoma, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/trial_acronym__row_21__For_Chemotherapy_trials_in_Melanoma_extract_the_trial_acronym_from_the_trial_name_e_g_KEYN,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/trial_acronym__row_21__For_Chemotherapy_trials_in_Melanoma_extract_the_trial_acronym_from_the_trial_name_e_g_KEYN/ground_truth_table.csv
row_72,72,trial_acronym,"For Brentuximab-vedotin trials in Breast, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/trial_acronym__row_72__For_Brentuximab_vedotin_trials_in_Breast_extract_the_trial_acronym_from_the_trial_name_e_g,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/trial_acronym__row_72__For_Brentuximab_vedotin_trials_in_Breast_extract_the_trial_acronym_from_the_trial_name_e_g/ground_truth_table.csv
row_97,97,trial_acronym,"For Nivolumab, Ipilimumab trials in Colorectal, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/trial_acronym__row_97__For_Nivolumab_Ipilimumab_trials_in_Colorectal_extract_the_trial_acronym_from_the_trial_nam,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/trial_acronym__row_97__For_Nivolumab_Ipilimumab_trials_in_Colorectal_extract_the_trial_acronym_from_the_trial_nam/ground_truth_table.csv
row_120,120,trial_acronym,"For Nivolumab, Ipilimumab trials in NSCLC, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/trial_acronym__row_120__For_Nivolumab_Ipilimumab_trials_in_NSCLC_extract_the_trial_acronym_from_the_trial_name_e_g,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/trial_acronym__row_120__For_Nivolumab_Ipilimumab_trials_in_NSCLC_extract_the_trial_acronym_from_the_trial_name_e_g/ground_truth_table.csv
row_124,124,trial_acronym,"For Ipilimumab trials in Esophageal/GEJ, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/trial_acronym__row_124__For_Ipilimumab_trials_in_Esophageal_GEJ_extract_the_trial_acronym_from_the_trial_name_e_g,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/trial_acronym__row_124__For_Ipilimumab_trials_in_Esophageal_GEJ_extract_the_trial_acronym_from_the_trial_name_e_g/ground_truth_table.csv
row_139,139,trial_acronym,"For Avelumab trials in Head and Neck, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/trial_acronym__row_139__For_Avelumab_trials_in_Head_and_Neck_extract_the_trial_acronym_from_the_trial_name_e_g_KEY,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/trial_acronym__row_139__For_Avelumab_trials_in_Head_and_Neck_extract_the_trial_acronym_from_the_trial_name_e_g_KEY/ground_truth_table.csv
